"management","iteration","node_id","taxon_from","services","node_int","node_to","services_to","type","hop"
"E","Emp",470,"Leaf-miner parasitoid","None",26,497,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,497,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,498,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,498,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,499,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,499,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,499,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,500,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,500,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,501,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,501,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,501,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,502,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,502,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,504,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,504,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,505,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,212,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,295,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,457,"Pest control","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,248,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,303,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,101,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,195,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,335,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,247,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,231,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,305,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,276,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,234,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,138,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,283,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,277,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,150,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,222,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,308,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,293,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,313,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,327,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,294,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",26,204,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",98,358,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",98,445,"Pest control","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,445,"Pest control","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,244,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,513,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,513,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,514,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,514,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,516,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,516,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,517,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,517,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,519,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,519,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,523,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,523,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,525,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,525,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,496,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,496,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,497,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,497,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,498,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,498,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,499,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,499,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,499,"Bird watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,502,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,502,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,504,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,504,"Seed dispersal","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,505,"Crop damage","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,521,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,521,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,524,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,524,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,520,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,520,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,438,"Pest control","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,313,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,515,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,515,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,318,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,279,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,219,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,124,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,123,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,303,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,169,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,271,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,227,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,511,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,511,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,202,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,232,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,469,"Pest control","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,179,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,294,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,457,"Pest control","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,512,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,512,"Butterfly watching","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,126,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,183,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,112,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,145,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,164,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,185,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,235,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,245,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,295,"Pollination","I",2
"E","Emp",470,"Leaf-miner parasitoid","None",28,186,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,445,"Pest control","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,244,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,513,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,513,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,514,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,514,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,516,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,516,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,517,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,517,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,519,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,519,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,523,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,523,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,525,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,525,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,496,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,496,"Bird watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,497,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,497,"Bird watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,498,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,498,"Bird watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,499,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,499,"Seed dispersal","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,499,"Bird watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,502,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,502,"Seed dispersal","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,504,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,504,"Seed dispersal","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,505,"Crop damage","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,521,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,521,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,524,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,524,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,520,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,520,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,438,"Pest control","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,313,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,515,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,515,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,318,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,279,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,219,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,124,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,123,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,303,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,169,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,271,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,227,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,511,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,511,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,202,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,232,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,469,"Pest control","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,179,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,294,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,457,"Pest control","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,512,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,512,"Butterfly watching","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,126,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,183,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,112,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,145,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,164,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,185,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,235,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,245,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,295,"Pollination","I",2
"E","Emp",421,"Leaf-miner parasitoid","None",28,186,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,445,"Pest control","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,244,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,513,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,513,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,514,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,514,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,516,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,516,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,517,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,517,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,519,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,519,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,523,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,523,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,525,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,525,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,496,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,496,"Bird watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,497,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,497,"Bird watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,498,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,498,"Bird watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,499,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,499,"Seed dispersal","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,499,"Bird watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,502,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,502,"Seed dispersal","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,504,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,504,"Seed dispersal","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,505,"Crop damage","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,521,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,521,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,524,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,524,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,520,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,520,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,438,"Pest control","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,313,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,515,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,515,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,318,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,279,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,219,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,124,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,123,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,303,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,169,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,271,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,227,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,511,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,511,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,202,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,232,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,469,"Pest control","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,179,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,294,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,457,"Pest control","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,512,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,512,"Butterfly watching","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,126,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,183,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,112,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,145,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,164,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,185,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,235,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,245,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,295,"Pollination","I",2
"E","Emp",439,"Leaf-miner parasitoid","None",28,186,"Pollination","I",2
