"habitat","management","node_id","taxon","services","type"
3,"M",520,"Butterfly","Butterfly watching","D"
3,"M",523,"Butterfly","Butterfly watching","D"
4,"M",512,"Butterfly","Butterfly watching","D"
4,"M",514,"Butterfly","Butterfly watching","D"
4,"M",517,"Butterfly","Butterfly watching","D"
4,"M",521,"Butterfly","Butterfly watching","D"
4,"M",522,"Butterfly","Butterfly watching","D"
8,"M",510,"Butterfly","Butterfly watching","D"
8,"M",511,"Butterfly","Butterfly watching","D"
8,"M",515,"Butterfly","Butterfly watching","D"
8,"M",516,"Butterfly","Butterfly watching","D"
8,"M",517,"Butterfly","Butterfly watching","D"
8,"M",523,"Butterfly","Butterfly watching","D"
10,"M",515,"Butterfly","Butterfly watching","D"
12,"M",511,"Butterfly","Butterfly watching","D"
12,"M",512,"Butterfly","Butterfly watching","D"
12,"M",514,"Butterfly","Butterfly watching","D"
12,"M",515,"Butterfly","Butterfly watching","D"
12,"M",517,"Butterfly","Butterfly watching","D"
12,"M",520,"Butterfly","Butterfly watching","D"
12,"M",521,"Butterfly","Butterfly watching","D"
12,"M",523,"Butterfly","Butterfly watching","D"
13,"M",511,"Butterfly","Butterfly watching","D"
13,"M",512,"Butterfly","Butterfly watching","D"
13,"M",514,"Butterfly","Butterfly watching","D"
13,"M",515,"Butterfly","Butterfly watching","D"
13,"M",517,"Butterfly","Butterfly watching","D"
13,"M",520,"Butterfly","Butterfly watching","D"
13,"M",521,"Butterfly","Butterfly watching","D"
13,"M",523,"Butterfly","Butterfly watching","D"
14,"M",511,"Butterfly","Butterfly watching","D"
14,"M",512,"Butterfly","Butterfly watching","D"
14,"M",514,"Butterfly","Butterfly watching","D"
14,"M",515,"Butterfly","Butterfly watching","D"
14,"M",517,"Butterfly","Butterfly watching","D"
14,"M",520,"Butterfly","Butterfly watching","D"
14,"M",521,"Butterfly","Butterfly watching","D"
14,"M",523,"Butterfly","Butterfly watching","D"
15,"M",511,"Butterfly","Butterfly watching","D"
15,"M",512,"Butterfly","Butterfly watching","D"
15,"M",514,"Butterfly","Butterfly watching","D"
15,"M",515,"Butterfly","Butterfly watching","D"
15,"M",517,"Butterfly","Butterfly watching","D"
15,"M",520,"Butterfly","Butterfly watching","D"
15,"M",521,"Butterfly","Butterfly watching","D"
15,"M",523,"Butterfly","Butterfly watching","D"
1,"SI",511,"Butterfly","Butterfly watching","D"
1,"SI",512,"Butterfly","Butterfly watching","D"
1,"SI",514,"Butterfly","Butterfly watching","D"
1,"SI",515,"Butterfly","Butterfly watching","D"
1,"SI",517,"Butterfly","Butterfly watching","D"
1,"SI",520,"Butterfly","Butterfly watching","D"
1,"SI",521,"Butterfly","Butterfly watching","D"
1,"SI",523,"Butterfly","Butterfly watching","D"
3,"SI",511,"Butterfly","Butterfly watching","D"
3,"SI",512,"Butterfly","Butterfly watching","D"
3,"SI",513,"Butterfly","Butterfly watching","D"
3,"SI",514,"Butterfly","Butterfly watching","D"
3,"SI",515,"Butterfly","Butterfly watching","D"
3,"SI",517,"Butterfly","Butterfly watching","D"
3,"SI",520,"Butterfly","Butterfly watching","D"
3,"SI",523,"Butterfly","Butterfly watching","D"
4,"SI",512,"Butterfly","Butterfly watching","D"
4,"SI",514,"Butterfly","Butterfly watching","D"
4,"SI",517,"Butterfly","Butterfly watching","D"
4,"SI",521,"Butterfly","Butterfly watching","D"
4,"SI",522,"Butterfly","Butterfly watching","D"
8,"SI",510,"Butterfly","Butterfly watching","D"
8,"SI",511,"Butterfly","Butterfly watching","D"
8,"SI",515,"Butterfly","Butterfly watching","D"
8,"SI",516,"Butterfly","Butterfly watching","D"
8,"SI",517,"Butterfly","Butterfly watching","D"
8,"SI",523,"Butterfly","Butterfly watching","D"
10,"SI",515,"Butterfly","Butterfly watching","D"
12,"SI",511,"Butterfly","Butterfly watching","D"
12,"SI",512,"Butterfly","Butterfly watching","D"
12,"SI",514,"Butterfly","Butterfly watching","D"
12,"SI",515,"Butterfly","Butterfly watching","D"
12,"SI",517,"Butterfly","Butterfly watching","D"
12,"SI",520,"Butterfly","Butterfly watching","D"
12,"SI",521,"Butterfly","Butterfly watching","D"
12,"SI",523,"Butterfly","Butterfly watching","D"
13,"SI",511,"Butterfly","Butterfly watching","D"
13,"SI",512,"Butterfly","Butterfly watching","D"
13,"SI",514,"Butterfly","Butterfly watching","D"
13,"SI",515,"Butterfly","Butterfly watching","D"
13,"SI",517,"Butterfly","Butterfly watching","D"
13,"SI",520,"Butterfly","Butterfly watching","D"
13,"SI",521,"Butterfly","Butterfly watching","D"
13,"SI",523,"Butterfly","Butterfly watching","D"
14,"SI",511,"Butterfly","Butterfly watching","D"
14,"SI",512,"Butterfly","Butterfly watching","D"
14,"SI",514,"Butterfly","Butterfly watching","D"
14,"SI",515,"Butterfly","Butterfly watching","D"
14,"SI",517,"Butterfly","Butterfly watching","D"
14,"SI",520,"Butterfly","Butterfly watching","D"
14,"SI",521,"Butterfly","Butterfly watching","D"
14,"SI",523,"Butterfly","Butterfly watching","D"
15,"SI",511,"Butterfly","Butterfly watching","D"
15,"SI",512,"Butterfly","Butterfly watching","D"
15,"SI",514,"Butterfly","Butterfly watching","D"
15,"SI",515,"Butterfly","Butterfly watching","D"
15,"SI",517,"Butterfly","Butterfly watching","D"
15,"SI",520,"Butterfly","Butterfly watching","D"
15,"SI",521,"Butterfly","Butterfly watching","D"
15,"SI",523,"Butterfly","Butterfly watching","D"
16,"SI",511,"Butterfly","Butterfly watching","D"
16,"SI",512,"Butterfly","Butterfly watching","D"
16,"SI",514,"Butterfly","Butterfly watching","D"
16,"SI",515,"Butterfly","Butterfly watching","D"
16,"SI",517,"Butterfly","Butterfly watching","D"
16,"SI",520,"Butterfly","Butterfly watching","D"
16,"SI",521,"Butterfly","Butterfly watching","D"
16,"SI",523,"Butterfly","Butterfly watching","D"
1,"I",511,"Butterfly","Butterfly watching","D"
1,"I",512,"Butterfly","Butterfly watching","D"
1,"I",514,"Butterfly","Butterfly watching","D"
1,"I",515,"Butterfly","Butterfly watching","D"
1,"I",517,"Butterfly","Butterfly watching","D"
1,"I",520,"Butterfly","Butterfly watching","D"
1,"I",521,"Butterfly","Butterfly watching","D"
1,"I",523,"Butterfly","Butterfly watching","D"
3,"I",511,"Butterfly","Butterfly watching","D"
3,"I",512,"Butterfly","Butterfly watching","D"
3,"I",513,"Butterfly","Butterfly watching","D"
3,"I",514,"Butterfly","Butterfly watching","D"
3,"I",515,"Butterfly","Butterfly watching","D"
3,"I",517,"Butterfly","Butterfly watching","D"
3,"I",520,"Butterfly","Butterfly watching","D"
3,"I",523,"Butterfly","Butterfly watching","D"
4,"I",512,"Butterfly","Butterfly watching","D"
4,"I",514,"Butterfly","Butterfly watching","D"
4,"I",517,"Butterfly","Butterfly watching","D"
4,"I",521,"Butterfly","Butterfly watching","D"
4,"I",522,"Butterfly","Butterfly watching","D"
8,"I",510,"Butterfly","Butterfly watching","D"
8,"I",511,"Butterfly","Butterfly watching","D"
8,"I",515,"Butterfly","Butterfly watching","D"
8,"I",516,"Butterfly","Butterfly watching","D"
8,"I",517,"Butterfly","Butterfly watching","D"
8,"I",523,"Butterfly","Butterfly watching","D"
12,"I",511,"Butterfly","Butterfly watching","D"
12,"I",512,"Butterfly","Butterfly watching","D"
12,"I",514,"Butterfly","Butterfly watching","D"
12,"I",515,"Butterfly","Butterfly watching","D"
12,"I",517,"Butterfly","Butterfly watching","D"
12,"I",520,"Butterfly","Butterfly watching","D"
12,"I",521,"Butterfly","Butterfly watching","D"
12,"I",523,"Butterfly","Butterfly watching","D"
13,"I",511,"Butterfly","Butterfly watching","D"
13,"I",512,"Butterfly","Butterfly watching","D"
13,"I",514,"Butterfly","Butterfly watching","D"
13,"I",515,"Butterfly","Butterfly watching","D"
13,"I",517,"Butterfly","Butterfly watching","D"
13,"I",520,"Butterfly","Butterfly watching","D"
13,"I",521,"Butterfly","Butterfly watching","D"
13,"I",523,"Butterfly","Butterfly watching","D"
14,"I",511,"Butterfly","Butterfly watching","D"
14,"I",512,"Butterfly","Butterfly watching","D"
14,"I",514,"Butterfly","Butterfly watching","D"
14,"I",515,"Butterfly","Butterfly watching","D"
14,"I",517,"Butterfly","Butterfly watching","D"
14,"I",520,"Butterfly","Butterfly watching","D"
14,"I",521,"Butterfly","Butterfly watching","D"
14,"I",523,"Butterfly","Butterfly watching","D"
15,"I",511,"Butterfly","Butterfly watching","D"
15,"I",512,"Butterfly","Butterfly watching","D"
15,"I",514,"Butterfly","Butterfly watching","D"
15,"I",515,"Butterfly","Butterfly watching","D"
15,"I",517,"Butterfly","Butterfly watching","D"
15,"I",520,"Butterfly","Butterfly watching","D"
15,"I",521,"Butterfly","Butterfly watching","D"
15,"I",523,"Butterfly","Butterfly watching","D"
16,"I",511,"Butterfly","Butterfly watching","D"
16,"I",512,"Butterfly","Butterfly watching","D"
16,"I",514,"Butterfly","Butterfly watching","D"
16,"I",515,"Butterfly","Butterfly watching","D"
16,"I",517,"Butterfly","Butterfly watching","D"
16,"I",520,"Butterfly","Butterfly watching","D"
16,"I",521,"Butterfly","Butterfly watching","D"
16,"I",523,"Butterfly","Butterfly watching","D"
17,"I",511,"Butterfly","Butterfly watching","D"
17,"I",512,"Butterfly","Butterfly watching","D"
17,"I",514,"Butterfly","Butterfly watching","D"
17,"I",515,"Butterfly","Butterfly watching","D"
17,"I",517,"Butterfly","Butterfly watching","D"
17,"I",520,"Butterfly","Butterfly watching","D"
17,"I",521,"Butterfly","Butterfly watching","D"
17,"I",523,"Butterfly","Butterfly watching","D"
1,"E",493,"Seed-feeding bird","Bird watching","D"
1,"E",494,"Seed-feeding bird","Bird watching","D"
1,"E",495,"Seed-feeding bird","Bird watching","D"
1,"E",496,"Seed-feeding bird","Bird watching","D"
1,"E",497,"Seed-feeding bird","Bird watching","D"
1,"E",498,"Seed-feeding bird","Bird watching","D"
1,"E",499,"Seed-feeding bird","Bird watching","D"
1,"E",500,"Seed-feeding bird","Bird watching","D"
1,"E",501,"Seed-feeding bird","Bird watching","D"
1,"E",502,"Seed-feeding bird","Bird watching","D"
1,"E",503,"Seed-feeding bird","Bird watching","D"
2,"E",493,"Seed-feeding bird","Bird watching","D"
2,"E",494,"Seed-feeding bird","Bird watching","D"
2,"E",495,"Seed-feeding bird","Bird watching","D"
2,"E",496,"Seed-feeding bird","Bird watching","D"
2,"E",497,"Seed-feeding bird","Bird watching","D"
2,"E",498,"Seed-feeding bird","Bird watching","D"
2,"E",499,"Seed-feeding bird","Bird watching","D"
2,"E",500,"Seed-feeding bird","Bird watching","D"
2,"E",501,"Seed-feeding bird","Bird watching","D"
2,"E",502,"Seed-feeding bird","Bird watching","D"
2,"E",503,"Seed-feeding bird","Bird watching","D"
3,"E",493,"Seed-feeding bird","Bird watching","D"
3,"E",494,"Seed-feeding bird","Bird watching","D"
3,"E",495,"Seed-feeding bird","Bird watching","D"
3,"E",496,"Seed-feeding bird","Bird watching","D"
3,"E",497,"Seed-feeding bird","Bird watching","D"
3,"E",498,"Seed-feeding bird","Bird watching","D"
3,"E",499,"Seed-feeding bird","Bird watching","D"
3,"E",500,"Seed-feeding bird","Bird watching","D"
3,"E",501,"Seed-feeding bird","Bird watching","D"
3,"E",502,"Seed-feeding bird","Bird watching","D"
3,"E",503,"Seed-feeding bird","Bird watching","D"
4,"E",493,"Seed-feeding bird","Bird watching","D"
4,"E",494,"Seed-feeding bird","Bird watching","D"
4,"E",495,"Seed-feeding bird","Bird watching","D"
4,"E",496,"Seed-feeding bird","Bird watching","D"
4,"E",497,"Seed-feeding bird","Bird watching","D"
4,"E",498,"Seed-feeding bird","Bird watching","D"
4,"E",499,"Seed-feeding bird","Bird watching","D"
4,"E",500,"Seed-feeding bird","Bird watching","D"
4,"E",501,"Seed-feeding bird","Bird watching","D"
4,"E",502,"Seed-feeding bird","Bird watching","D"
4,"E",503,"Seed-feeding bird","Bird watching","D"
5,"E",493,"Seed-feeding bird","Bird watching","D"
5,"E",494,"Seed-feeding bird","Bird watching","D"
5,"E",495,"Seed-feeding bird","Bird watching","D"
5,"E",496,"Seed-feeding bird","Bird watching","D"
5,"E",497,"Seed-feeding bird","Bird watching","D"
5,"E",498,"Seed-feeding bird","Bird watching","D"
5,"E",499,"Seed-feeding bird","Bird watching","D"
5,"E",500,"Seed-feeding bird","Bird watching","D"
5,"E",501,"Seed-feeding bird","Bird watching","D"
5,"E",502,"Seed-feeding bird","Bird watching","D"
5,"E",503,"Seed-feeding bird","Bird watching","D"
6,"E",493,"Seed-feeding bird","Bird watching","D"
6,"E",494,"Seed-feeding bird","Bird watching","D"
6,"E",495,"Seed-feeding bird","Bird watching","D"
6,"E",496,"Seed-feeding bird","Bird watching","D"
6,"E",497,"Seed-feeding bird","Bird watching","D"
6,"E",498,"Seed-feeding bird","Bird watching","D"
6,"E",499,"Seed-feeding bird","Bird watching","D"
6,"E",500,"Seed-feeding bird","Bird watching","D"
6,"E",501,"Seed-feeding bird","Bird watching","D"
6,"E",502,"Seed-feeding bird","Bird watching","D"
6,"E",503,"Seed-feeding bird","Bird watching","D"
7,"E",493,"Seed-feeding bird","Bird watching","D"
7,"E",494,"Seed-feeding bird","Bird watching","D"
7,"E",495,"Seed-feeding bird","Bird watching","D"
7,"E",496,"Seed-feeding bird","Bird watching","D"
7,"E",497,"Seed-feeding bird","Bird watching","D"
7,"E",498,"Seed-feeding bird","Bird watching","D"
7,"E",499,"Seed-feeding bird","Bird watching","D"
7,"E",500,"Seed-feeding bird","Bird watching","D"
7,"E",501,"Seed-feeding bird","Bird watching","D"
7,"E",502,"Seed-feeding bird","Bird watching","D"
7,"E",503,"Seed-feeding bird","Bird watching","D"
8,"E",493,"Seed-feeding bird","Bird watching","D"
8,"E",494,"Seed-feeding bird","Bird watching","D"
8,"E",495,"Seed-feeding bird","Bird watching","D"
8,"E",496,"Seed-feeding bird","Bird watching","D"
8,"E",497,"Seed-feeding bird","Bird watching","D"
8,"E",498,"Seed-feeding bird","Bird watching","D"
8,"E",499,"Seed-feeding bird","Bird watching","D"
8,"E",500,"Seed-feeding bird","Bird watching","D"
8,"E",501,"Seed-feeding bird","Bird watching","D"
8,"E",502,"Seed-feeding bird","Bird watching","D"
8,"E",503,"Seed-feeding bird","Bird watching","D"
9,"E",493,"Seed-feeding bird","Bird watching","D"
9,"E",494,"Seed-feeding bird","Bird watching","D"
9,"E",495,"Seed-feeding bird","Bird watching","D"
9,"E",496,"Seed-feeding bird","Bird watching","D"
9,"E",497,"Seed-feeding bird","Bird watching","D"
9,"E",498,"Seed-feeding bird","Bird watching","D"
9,"E",499,"Seed-feeding bird","Bird watching","D"
9,"E",500,"Seed-feeding bird","Bird watching","D"
9,"E",501,"Seed-feeding bird","Bird watching","D"
9,"E",502,"Seed-feeding bird","Bird watching","D"
9,"E",503,"Seed-feeding bird","Bird watching","D"
9,"E",504,"Seed-feeding bird","Bird watching","D"
10,"E",493,"Seed-feeding bird","Bird watching","D"
10,"E",494,"Seed-feeding bird","Bird watching","D"
10,"E",495,"Seed-feeding bird","Bird watching","D"
10,"E",496,"Seed-feeding bird","Bird watching","D"
10,"E",497,"Seed-feeding bird","Bird watching","D"
10,"E",498,"Seed-feeding bird","Bird watching","D"
10,"E",499,"Seed-feeding bird","Bird watching","D"
10,"E",500,"Seed-feeding bird","Bird watching","D"
10,"E",501,"Seed-feeding bird","Bird watching","D"
10,"E",502,"Seed-feeding bird","Bird watching","D"
10,"E",503,"Seed-feeding bird","Bird watching","D"
11,"E",493,"Seed-feeding bird","Bird watching","D"
11,"E",494,"Seed-feeding bird","Bird watching","D"
11,"E",495,"Seed-feeding bird","Bird watching","D"
11,"E",496,"Seed-feeding bird","Bird watching","D"
11,"E",497,"Seed-feeding bird","Bird watching","D"
11,"E",498,"Seed-feeding bird","Bird watching","D"
11,"E",499,"Seed-feeding bird","Bird watching","D"
11,"E",500,"Seed-feeding bird","Bird watching","D"
11,"E",501,"Seed-feeding bird","Bird watching","D"
11,"E",502,"Seed-feeding bird","Bird watching","D"
11,"E",503,"Seed-feeding bird","Bird watching","D"
1,"SE",493,"Seed-feeding bird","Bird watching","D"
1,"SE",494,"Seed-feeding bird","Bird watching","D"
1,"SE",495,"Seed-feeding bird","Bird watching","D"
1,"SE",496,"Seed-feeding bird","Bird watching","D"
1,"SE",497,"Seed-feeding bird","Bird watching","D"
1,"SE",498,"Seed-feeding bird","Bird watching","D"
1,"SE",499,"Seed-feeding bird","Bird watching","D"
1,"SE",500,"Seed-feeding bird","Bird watching","D"
1,"SE",501,"Seed-feeding bird","Bird watching","D"
1,"SE",502,"Seed-feeding bird","Bird watching","D"
1,"SE",503,"Seed-feeding bird","Bird watching","D"
2,"SE",493,"Seed-feeding bird","Bird watching","D"
2,"SE",494,"Seed-feeding bird","Bird watching","D"
2,"SE",495,"Seed-feeding bird","Bird watching","D"
2,"SE",496,"Seed-feeding bird","Bird watching","D"
2,"SE",497,"Seed-feeding bird","Bird watching","D"
2,"SE",498,"Seed-feeding bird","Bird watching","D"
2,"SE",499,"Seed-feeding bird","Bird watching","D"
2,"SE",500,"Seed-feeding bird","Bird watching","D"
2,"SE",501,"Seed-feeding bird","Bird watching","D"
2,"SE",502,"Seed-feeding bird","Bird watching","D"
2,"SE",503,"Seed-feeding bird","Bird watching","D"
3,"SE",493,"Seed-feeding bird","Bird watching","D"
3,"SE",494,"Seed-feeding bird","Bird watching","D"
3,"SE",495,"Seed-feeding bird","Bird watching","D"
3,"SE",496,"Seed-feeding bird","Bird watching","D"
3,"SE",497,"Seed-feeding bird","Bird watching","D"
3,"SE",498,"Seed-feeding bird","Bird watching","D"
3,"SE",499,"Seed-feeding bird","Bird watching","D"
3,"SE",500,"Seed-feeding bird","Bird watching","D"
3,"SE",501,"Seed-feeding bird","Bird watching","D"
3,"SE",502,"Seed-feeding bird","Bird watching","D"
3,"SE",503,"Seed-feeding bird","Bird watching","D"
4,"SE",493,"Seed-feeding bird","Bird watching","D"
4,"SE",494,"Seed-feeding bird","Bird watching","D"
4,"SE",495,"Seed-feeding bird","Bird watching","D"
4,"SE",496,"Seed-feeding bird","Bird watching","D"
4,"SE",497,"Seed-feeding bird","Bird watching","D"
4,"SE",498,"Seed-feeding bird","Bird watching","D"
4,"SE",499,"Seed-feeding bird","Bird watching","D"
4,"SE",500,"Seed-feeding bird","Bird watching","D"
4,"SE",501,"Seed-feeding bird","Bird watching","D"
4,"SE",502,"Seed-feeding bird","Bird watching","D"
4,"SE",503,"Seed-feeding bird","Bird watching","D"
5,"SE",493,"Seed-feeding bird","Bird watching","D"
5,"SE",494,"Seed-feeding bird","Bird watching","D"
5,"SE",495,"Seed-feeding bird","Bird watching","D"
5,"SE",496,"Seed-feeding bird","Bird watching","D"
5,"SE",497,"Seed-feeding bird","Bird watching","D"
5,"SE",498,"Seed-feeding bird","Bird watching","D"
5,"SE",499,"Seed-feeding bird","Bird watching","D"
5,"SE",500,"Seed-feeding bird","Bird watching","D"
5,"SE",501,"Seed-feeding bird","Bird watching","D"
5,"SE",502,"Seed-feeding bird","Bird watching","D"
5,"SE",503,"Seed-feeding bird","Bird watching","D"
6,"SE",493,"Seed-feeding bird","Bird watching","D"
6,"SE",494,"Seed-feeding bird","Bird watching","D"
6,"SE",495,"Seed-feeding bird","Bird watching","D"
6,"SE",496,"Seed-feeding bird","Bird watching","D"
6,"SE",497,"Seed-feeding bird","Bird watching","D"
6,"SE",498,"Seed-feeding bird","Bird watching","D"
6,"SE",499,"Seed-feeding bird","Bird watching","D"
6,"SE",500,"Seed-feeding bird","Bird watching","D"
6,"SE",501,"Seed-feeding bird","Bird watching","D"
6,"SE",502,"Seed-feeding bird","Bird watching","D"
6,"SE",503,"Seed-feeding bird","Bird watching","D"
7,"SE",493,"Seed-feeding bird","Bird watching","D"
7,"SE",494,"Seed-feeding bird","Bird watching","D"
7,"SE",495,"Seed-feeding bird","Bird watching","D"
7,"SE",496,"Seed-feeding bird","Bird watching","D"
7,"SE",497,"Seed-feeding bird","Bird watching","D"
7,"SE",498,"Seed-feeding bird","Bird watching","D"
7,"SE",499,"Seed-feeding bird","Bird watching","D"
7,"SE",500,"Seed-feeding bird","Bird watching","D"
7,"SE",501,"Seed-feeding bird","Bird watching","D"
7,"SE",502,"Seed-feeding bird","Bird watching","D"
7,"SE",503,"Seed-feeding bird","Bird watching","D"
8,"SE",493,"Seed-feeding bird","Bird watching","D"
8,"SE",494,"Seed-feeding bird","Bird watching","D"
8,"SE",495,"Seed-feeding bird","Bird watching","D"
8,"SE",496,"Seed-feeding bird","Bird watching","D"
8,"SE",497,"Seed-feeding bird","Bird watching","D"
8,"SE",498,"Seed-feeding bird","Bird watching","D"
8,"SE",499,"Seed-feeding bird","Bird watching","D"
8,"SE",500,"Seed-feeding bird","Bird watching","D"
8,"SE",501,"Seed-feeding bird","Bird watching","D"
8,"SE",502,"Seed-feeding bird","Bird watching","D"
8,"SE",503,"Seed-feeding bird","Bird watching","D"
10,"SE",493,"Seed-feeding bird","Bird watching","D"
10,"SE",494,"Seed-feeding bird","Bird watching","D"
10,"SE",495,"Seed-feeding bird","Bird watching","D"
10,"SE",496,"Seed-feeding bird","Bird watching","D"
