"","layer","node_id","taxon_from","services","node_to","services_to","type","hop"
"21056","CP",494,"Seed-feeding bird","Crop damage",503,"Seed dispersal","I",2
"21057","CP",494,"Seed-feeding bird","Crop damage",503,"Bird watching","I",2
"21058","CP",494,"Seed-feeding bird","Crop damage",132,"Pollination","I",2
"21059","CP",494,"Seed-feeding bird","Crop damage",173,"Pollination","I",2
"21060","CP",494,"Seed-feeding bird","Crop damage",187,"Pollination","I",2
"21061","CP",494,"Seed-feeding bird","Crop damage",497,"Crop damage","I",2
"21062","CP",494,"Seed-feeding bird","Crop damage",497,"Seed dispersal","I",2
"21063","CP",494,"Seed-feeding bird","Crop damage",497,"Bird watching","I",2
"21064","CP",494,"Seed-feeding bird","Crop damage",498,"Crop damage","I",2
"21065","CP",494,"Seed-feeding bird","Crop damage",498,"Seed dispersal","I",2
"21066","CP",494,"Seed-feeding bird","Crop damage",498,"Bird watching","I",2
"21067","CP",494,"Seed-feeding bird","Crop damage",499,"Crop damage","I",2
"21068","CP",494,"Seed-feeding bird","Crop damage",499,"Seed dispersal","I",2
"21069","CP",494,"Seed-feeding bird","Crop damage",499,"Bird watching","I",2
"21070","CP",494,"Seed-feeding bird","Crop damage",500,"Crop damage","I",2
"21071","CP",494,"Seed-feeding bird","Crop damage",500,"Seed dispersal","I",2
"21072","CP",494,"Seed-feeding bird","Crop damage",500,"Bird watching","I",2
"21073","CP",494,"Seed-feeding bird","Crop damage",501,"Crop damage","I",2
"21074","CP",494,"Seed-feeding bird","Crop damage",501,"Seed dispersal","I",2
"21075","CP",494,"Seed-feeding bird","Crop damage",501,"Bird watching","I",2
"21076","CP",494,"Seed-feeding bird","Crop damage",503,"Crop damage","I",2
"21077","CP",494,"Seed-feeding bird","Crop damage",503,"Seed dispersal","I",2
"21078","CP",494,"Seed-feeding bird","Crop damage",503,"Bird watching","I",2
"21079","CP",494,"Seed-feeding bird","Crop damage",122,"Pollination","I",2
"21080","CP",494,"Seed-feeding bird","Crop damage",126,"Pollination","I",2
"21081","CP",494,"Seed-feeding bird","Crop damage",132,"Pollination","I",2
"21082","CP",494,"Seed-feeding bird","Crop damage",158,"Pollination","I",2
"21083","CP",494,"Seed-feeding bird","Crop damage",167,"Pollination","I",2
"21084","CP",494,"Seed-feeding bird","Crop damage",173,"Pollination","I",2
"21085","CP",494,"Seed-feeding bird","Crop damage",180,"Pollination","I",2
"21086","CP",494,"Seed-feeding bird","Crop damage",184,"Pollination","I",2
"21087","CP",494,"Seed-feeding bird","Crop damage",190,"Pollination","I",2
"21088","CP",494,"Seed-feeding bird","Crop damage",197,"Pollination","I",2
"21089","CP",494,"Seed-feeding bird","Crop damage",203,"Pollination","I",2
"21090","CP",494,"Seed-feeding bird","Crop damage",227,"Pollination","I",2
"21091","CP",494,"Seed-feeding bird","Crop damage",239,"Pollination","I",2
"21092","CP",494,"Seed-feeding bird","Crop damage",242,"Pollination","I",2
"21093","CP",494,"Seed-feeding bird","Crop damage",243,"Pollination","I",2
"21094","CP",494,"Seed-feeding bird","Crop damage",244,"Pollination","I",2
"21095","CP",494,"Seed-feeding bird","Crop damage",245,"Pollination","I",2
"21096","CP",494,"Seed-feeding bird","Crop damage",247,"Pollination","I",2
"21097","CP",494,"Seed-feeding bird","Crop damage",254,"Pollination","I",2
"21098","CP",494,"Seed-feeding bird","Crop damage",259,"Pollination","I",2
"21099","CP",494,"Seed-feeding bird","Crop damage",272,"Pollination","I",2
"21100","CP",494,"Seed-feeding bird","Crop damage",274,"Pollination","I",2
"21101","CP",494,"Seed-feeding bird","Crop damage",278,"Pollination","I",2
"21102","CP",494,"Seed-feeding bird","Crop damage",281,"Pollination","I",2
"21103","CP",494,"Seed-feeding bird","Crop damage",282,"Pollination","I",2
"21104","CP",494,"Seed-feeding bird","Crop damage",299,"Pollination","I",2
"21105","CP",494,"Seed-feeding bird","Crop damage",300,"Pollination","I",2
"21106","CP",494,"Seed-feeding bird","Crop damage",301,"Pollination","I",2
"21107","CP",494,"Seed-feeding bird","Crop damage",315,"Pollination","I",2
"21108","CP",494,"Seed-feeding bird","Crop damage",316,"Pollination","I",2
"21109","CP",494,"Seed-feeding bird","Crop damage",341,"Crop damage","I",2
"21110","CP",494,"Seed-feeding bird","Crop damage",365,"Pest control","I",2
"21111","CP",494,"Seed-feeding bird","Crop damage",495,"Crop damage","I",2
"21112","CP",494,"Seed-feeding bird","Crop damage",495,"Seed dispersal","I",2
"21113","CP",494,"Seed-feeding bird","Crop damage",495,"Bird watching","I",2
"21114","CP",494,"Seed-feeding bird","Crop damage",496,"Crop damage","I",2
"21115","CP",494,"Seed-feeding bird","Crop damage",496,"Seed dispersal","I",2
"21116","CP",494,"Seed-feeding bird","Crop damage",496,"Bird watching","I",2
"21117","CP",494,"Seed-feeding bird","Crop damage",497,"Crop damage","I",2
"21118","CP",494,"Seed-feeding bird","Crop damage",497,"Seed dispersal","I",2
"21119","CP",494,"Seed-feeding bird","Crop damage",497,"Bird watching","I",2
"21120","CP",494,"Seed-feeding bird","Crop damage",502,"Crop damage","I",2
"21121","CP",494,"Seed-feeding bird","Crop damage",502,"Seed dispersal","I",2
"21122","CP",494,"Seed-feeding bird","Crop damage",502,"Bird watching","I",2
"21123","CP",494,"Seed-feeding bird","Crop damage",503,"Crop damage","I",2
"21124","CP",494,"Seed-feeding bird","Crop damage",503,"Seed dispersal","I",2
"21125","CP",494,"Seed-feeding bird","Crop damage",503,"Bird watching","I",2
"21126","CP",494,"Seed-feeding bird","Crop damage",515,"Pollination","I",2
"21127","CP",494,"Seed-feeding bird","Crop damage",515,"Butterfly watching","I",2
"21128","CP",494,"Seed-feeding bird","Crop damage",521,"Pollination","I",2
"21129","CP",494,"Seed-feeding bird","Crop damage",521,"Butterfly watching","I",2
"21130","CP",494,"Seed-feeding bird","Crop damage",433,"Pest control","I",2
"21131","CP",494,"Seed-feeding bird","Crop damage",436,"Pest control","I",2
"21132","CP",494,"Seed-feeding bird","Crop damage",443,"Pest control","I",2
"21133","CP",494,"Seed-feeding bird","Crop damage",445,"Pest control","I",2
"21134","CP",494,"Seed-feeding bird","Crop damage",461,"Pest control","I",2
"21135","CP",494,"Seed-feeding bird","Crop damage",495,"Crop damage","I",2
"21136","CP",494,"Seed-feeding bird","Crop damage",495,"Seed dispersal","I",2
"21137","CP",494,"Seed-feeding bird","Crop damage",495,"Bird watching","I",2
"21138","CP",494,"Seed-feeding bird","Crop damage",496,"Crop damage","I",2
"21139","CP",494,"Seed-feeding bird","Crop damage",496,"Seed dispersal","I",2
"21140","CP",494,"Seed-feeding bird","Crop damage",496,"Bird watching","I",2
"21141","CP",494,"Seed-feeding bird","Crop damage",497,"Crop damage","I",2
"21142","CP",494,"Seed-feeding bird","Crop damage",497,"Seed dispersal","I",2
"21143","CP",494,"Seed-feeding bird","Crop damage",497,"Bird watching","I",2
"21144","CP",494,"Seed-feeding bird","Crop damage",498,"Crop damage","I",2
"21145","CP",494,"Seed-feeding bird","Crop damage",498,"Seed dispersal","I",2
"21146","CP",494,"Seed-feeding bird","Crop damage",498,"Bird watching","I",2
"21147","CP",494,"Seed-feeding bird","Crop damage",499,"Crop damage","I",2
"21148","CP",494,"Seed-feeding bird","Crop damage",499,"Seed dispersal","I",2
"21149","CP",494,"Seed-feeding bird","Crop damage",499,"Bird watching","I",2
"21150","CP",494,"Seed-feeding bird","Crop damage",500,"Crop damage","I",2
"21151","CP",494,"Seed-feeding bird","Crop damage",500,"Seed dispersal","I",2
"21152","CP",494,"Seed-feeding bird","Crop damage",500,"Bird watching","I",2
"21153","CP",494,"Seed-feeding bird","Crop damage",501,"Crop damage","I",2
"21154","CP",494,"Seed-feeding bird","Crop damage",501,"Seed dispersal","I",2
"21155","CP",494,"Seed-feeding bird","Crop damage",501,"Bird watching","I",2
"21156","CP",494,"Seed-feeding bird","Crop damage",502,"Crop damage","I",2
"21157","CP",494,"Seed-feeding bird","Crop damage",502,"Seed dispersal","I",2
"21158","CP",494,"Seed-feeding bird","Crop damage",502,"Bird watching","I",2
"21159","CP",494,"Seed-feeding bird","Crop damage",503,"Crop damage","I",2
"21160","CP",494,"Seed-feeding bird","Crop damage",503,"Seed dispersal","I",2
"21161","CP",494,"Seed-feeding bird","Crop damage",503,"Bird watching","I",2
"21162","CP",494,"Seed-feeding bird","Crop damage",196,"Pollination","I",2
"21163","CP",494,"Seed-feeding bird","Crop damage",254,"Pollination","I",2
"21164","CP",494,"Seed-feeding bird","Crop damage",315,"Pollination","I",2
"21165","CP",494,"Seed-feeding bird","Crop damage",346,"Crop damage","I",2
"21166","CP",494,"Seed-feeding bird","Crop damage",415,"Pest control","I",2
"21167","CP",494,"Seed-feeding bird","Crop damage",420,"Pest control","I",2
"21168","CP",494,"Seed-feeding bird","Crop damage",423,"Pest control","I",2
"21169","CP",494,"Seed-feeding bird","Crop damage",443,"Pest control","I",2
"21170","CP",494,"Seed-feeding bird","Crop damage",453,"Pest control","I",2
"21171","CP",494,"Seed-feeding bird","Crop damage",456,"Pest control","I",2
"21172","CP",494,"Seed-feeding bird","Crop damage",465,"Pest control","I",2
"21173","CP",494,"Seed-feeding bird","Crop damage",468,"Pest control","I",2
"21174","CP",494,"Seed-feeding bird","Crop damage",469,"Pest control","I",2
"21175","CP",494,"Seed-feeding bird","Crop damage",495,"Crop damage","I",2
"21176","CP",494,"Seed-feeding bird","Crop damage",495,"Seed dispersal","I",2
"21177","CP",494,"Seed-feeding bird","Crop damage",495,"Bird watching","I",2
"21178","CP",494,"Seed-feeding bird","Crop damage",496,"Crop damage","I",2
"21179","CP",494,"Seed-feeding bird","Crop damage",496,"Seed dispersal","I",2
"21180","CP",494,"Seed-feeding bird","Crop damage",496,"Bird watching","I",2
"21181","CP",494,"Seed-feeding bird","Crop damage",497,"Crop damage","I",2
"21182","CP",494,"Seed-feeding bird","Crop damage",497,"Seed dispersal","I",2
"21183","CP",494,"Seed-feeding bird","Crop damage",497,"Bird watching","I",2
"21184","CP",494,"Seed-feeding bird","Crop damage",501,"Crop damage","I",2
"21185","CP",494,"Seed-feeding bird","Crop damage",501,"Seed dispersal","I",2
"21186","CP",494,"Seed-feeding bird","Crop damage",501,"Bird watching","I",2
"21187","CP",494,"Seed-feeding bird","Crop damage",502,"Crop damage","I",2
"21188","CP",494,"Seed-feeding bird","Crop damage",502,"Seed dispersal","I",2
"21189","CP",494,"Seed-feeding bird","Crop damage",502,"Bird watching","I",2
"21190","CP",494,"Seed-feeding bird","Crop damage",503,"Crop damage","I",2
"21191","CP",494,"Seed-feeding bird","Crop damage",503,"Seed dispersal","I",2
"21192","CP",494,"Seed-feeding bird","Crop damage",503,"Bird watching","I",2
"21193","CP",494,"Seed-feeding bird","Crop damage",117,"Pollination","I",2
"21194","CP",494,"Seed-feeding bird","Crop damage",306,"Pollination","I",2
"21195","CP",494,"Seed-feeding bird","Crop damage",346,"Crop damage","I",2
"21196","CP",494,"Seed-feeding bird","Crop damage",495,"Crop damage","I",2
"21197","CP",494,"Seed-feeding bird","Crop damage",495,"Seed dispersal","I",2
"21198","CP",494,"Seed-feeding bird","Crop damage",495,"Bird watching","I",2
"21199","CP",494,"Seed-feeding bird","Crop damage",496,"Crop damage","I",2
"21200","CP",494,"Seed-feeding bird","Crop damage",496,"Seed dispersal","I",2
"21201","CP",494,"Seed-feeding bird","Crop damage",496,"Bird watching","I",2
"21202","CP",494,"Seed-feeding bird","Crop damage",497,"Crop damage","I",2
